name,is_male,is_female,is_surname
Herais,False,True,False
Herakleides,True,False,False
Herakleios,True,False,False
Herakleitos,True,False,False
Herakles,True,False,False
Herb,True,False,False
Herbert,True,False,False
Herberto,True,False,False
Herbie,True,False,False
Hercule,True,False,False
Hercules,True,False,False
Heremoana,True,False,False
Herenui,False,True,False
Hereward,True,False,False
Hereweald,True,False,False
Heribert,True,False,False
Heriberto,True,False,False
Herk,True,False,False
Herkus,True,False,False
Herla,True,False,False
Herleif,True,True,False
Herleifr,True,False,False
Herlequin,True,False,False
Herleva,False,True,False
Hermagoras,True,False,False
Heřman,True,False,False
Herman,True,False,False
Hermann,True,False,False
Hermanni,True,False,False
Hermannus,True,False,False
Hermanus,True,False,False
Hermenegild,True,False,False
Hermenegildo,True,False,False
Hermenegildus,True,False,False
Hermes,True,False,False
Hermia,False,True,False
Hermína,False,True,False
Hermina,False,True,False
Hermine,False,True,False
Hermínia,False,True,False
Herminia,False,True,False
Hermínio,True,False,False
Herminio,True,False,False
Herminius,True,False,False
Hermione,False,True,False
Hermógenes,True,False,False
Hermogenes,True,False,False
Hermokrates,True,False,False
Hermolaos,True,False,False
Hernán,True,False,False
Hernando,True,False,False
Hero,True,True,False
Herod,True,False,False
Herodes,True,False,False
Herodias,False,True,False
Herodion,True,False,False
Herodotos,True,False,False
Herodotus,True,False,False
Heroides,True,False,False
Heron,True,False,False
Herry,True,False,False
Herschel,True,False,False
Hersh,True,False,False
Hershel,True,False,False
Hersilia,False,True,False
Herta,False,True,False
Hertha,False,True,False
Hertta,False,True,False
Heru,True,False,False
Herut,False,True,False
Herve,True,False,False
Hervé,True,False,False
Hervey,True,False,False
Hesekiel,True,False,False
Hesham,True,False,False
Heshel,True,False,False
Hesiod,True,False,False
Hesiodos,True,False,False
Hesperos,True,False,False
Hester,False,True,False
Hestia,False,True,False
Hesychios,True,False,False
Hesychius,True,False,False
Heta,False,True,False
Hetepheres,False,True,False
Hettie,False,True,False
Heulwen,False,True,False
Hevel,True,False,False
Hewie,True,False,False
Heydər,True,False,False
Heydar,True,False,False
Hezekiah,True,False,False
Hiacynt,True,False,False
Hiacynta,False,True,False
Hiawatha,True,False,False
Hiba,False,True,False
Hibiki,True,True,False
Hibo,False,True,False
Hicham,True,False,False
Hicran,False,True,False
Hidayət,True,False,False
Hidayat,True,False,False
Hidde,True,False,False
Hideaki,True,False,False
Hideki,True,False,False
Hideko,False,True,False
Hidemi,True,False,False
Hideo,True,False,False
Hideyoshi,True,False,False
Hienadz,True,False,False
Hieremias,True,False,False
Hieremihel,True,False,False
Hieronim,True,False,False
Hieronym,True,False,False
Hieronymos,True,False,False
Hieronymus,True,False,False
Hiếu,True,False,False
Hieu,True,False,False
Hiezabel,False,True,False
Hiezecihel,True,False,False
Hifumi,True,True,False
Higini,True,False,False
Higinio,True,False,False
Higuel,True,False,False
Hiʻiaka,False,True,False
Hikari,True,True,False
Hikaru,True,True,False
Hikmat,True,True,False
Hikmet,True,False,False
Hila,False,True,False
Hilaire,True,False,False
Hilal,True,True,False
Hilaria,False,True,False
Hilario,True,False,False
Hilarion,True,False,False
Hilarius,True,False,False
Hilary,True,True,False
Hilbert,True,False,False
Hild,False,True,False
Hilda,False,True,False
Hilde,False,True,False
Hildebert,True,False,False
Hildebrand,True,False,False
Hildefons,True,False,False
Hildegard,False,True,False
Hildegarda,False,True,False
Hildegarde,False,True,False
Hildegund,False,True,False
Hildegunde,False,True,False
Hildegunn,False,True,False
Hilderic,True,False,False
Hildiberht,True,False,False
Hildiberhtaz,True,False,False
Hildifuns,True,False,False
Hildigardis,False,True,False
Hildigunnr,False,True,False
Hildigunnur,False,True,False
Hildigunþī,False,True,False
Hildimar,True,False,False
Hilding,True,False,False
Hildingr,True,False,False
Hildirīks,True,False,False
Hilditrut,False,True,False
Hildiwara,False,True,False
Hildoara,False,True,False
Hildr,False,True,False
Hildræd,True,False,False
Hildred,True,True,False
Hildur,False,True,False
Hilja,False,True,False
Hilla,False,True,False
Hillar,True,False,False
Hillary,False,True,False
Hillel,True,False,False
Hillevi,False,True,False
Hilma,False,True,False
Hilmar,True,False,False
Hilperic,True,False,False
Hiltraud,False,True,False
Hiltrud,False,True,False
Hiltrude,False,True,False
Hina,False,True,False
Hinata,True,True,False
Hind,False,True,False
Hine,False,True,False
Hinnerk,True,False,False
Hinrich,True,False,False
Hinrik,True,False,False
Hiob,True,False,False
Hipolit,True,False,False
Hipólita,False,True,False
Hipólito,True,False,False
Hippocrates,True,False,False
Hippokrates,True,False,False
Hippolyta,False,True,False
Hippolyte,True,True,False
Hippolytos,True,False,False
Hira,True,True,False
Hirah,True,False,False
Hiraku,True,False,False
Hiram,True,False,False
Hiranur,False,True,False
Hirohito,True,False,False
Hiroki,True,False,False
Hiroko,False,True,False
Hirom,True,False,False
Hiroshi,True,False,False
Hiroto,True,False,False
Hirsh,True,False,False
Hirshel,True,False,False
Hirune,False,True,False
Hisako,False,True,False
Hisham,True,False,False
Hitomi,False,True,False
Hiwot,False,True,False
Hizkiah,True,False,False
Hjálmar,True,False,False
Hjalmar,True,False,False
Hjálmarr,True,False,False
Hjördís,False,True,False
Hjördis,False,True,False
Hjørdis,False,True,False
Hjǫrdís,False,True,False
Hjörtur,True,False,False
Hla,True,True,False
Hleb,True,False,False
Hlengiwe,False,True,False
Hlib,True,False,False
Hlíf,False,True,False
Hlothar,True,False,False
Hlūdaharjaz,True,False,False
Hlūdahildiz,False,True,False
Hlūdawīgą,True,False,False
Hludolf,True,False,False
Hlūdwīg,True,False,False
Hludwig,True,False,False
Hlynur,True,False,False
Hnub,False,True,False
Hoa,False,True,False
Hob,True,False,False
Hoda,False,True,False
Hodan,False,True,False
Hode,False,True,False
Hodei,True,False,False
Hodel,False,True,False
Hoder,True,False,False
Hodesh,False,True,False
Hodia,False,True,False
Hodiah,True,True,False
Hodiya,True,True,False
Hoebaer,True,False,False
Hoel,True,False,False
Hoglah,False,True,False
Hohepa,True,False,False
Hokolesqua,True,False,False
Hōkūlani,False,True,False
Holden,True,False,False
Holger,True,False,False
Hollie,False,True,False
Hollis,True,True,False
Holly,False,True,False
Hólmfríðr,False,True,False
Hólmfríður,False,True,False
Hólmgeirr,True,False,False
Homer,True,False,False
Homeros,True,False,False
Honey,False,True,False
Hồng,False,True,False
Hong,True,True,False
Honoka,False,True,False
Honor,True,True,False
Honora,False,True,False
Honorata,False,True,False
Honoratus,True,False,False
Honoré,True,False,False
Honoria,False,True,False
Honorina,False,True,False
Honorine,False,True,False
Honorinus,True,False,False
Honorio,True,False,False
Honorius,True,False,False
Honour,True,True,False
Honza,True,False,False
Hooda,False,True,False
Ho'otseoo'e,False,True,False
Hopcyn,True,False,False
Hope,False,True,False
Hopkin,True,False,False
Horace,True,False,False
Horácio,True,False,False
Horacio,True,False,False
Horatia,False,True,False
Horatio,True,False,False
Horațiu,True,False,False
Horatius,True,False,False
Hordad,True,True,False
Horea,True,False,False
Horia,True,False,False
Hormazd,True,False,False
Hormisdas,True,False,False
Hormizd,True,False,False
Hormoz,True,False,False
Horos,True,False,False
Horsa,True,False,False
Horst,True,False,False
Hortense,False,True,False
Hortensia,False,True,False
Hortensius,True,False,False
Horus,True,False,False
Horymír,True,False,False
Hosam,True,False,False
Hosanna,False,True,False
Hosea,True,False,False
Hosee,True,False,False
Hoshea,True,False,False
Hoshi,False,True,False
Hoshiko,False,True,False
Hosni,True,False,False
Hossam,True,False,False
Hossein,True,False,False
Hotaru,False,True,False
Hǫðr,True,False,False
Houa,False,True,False
Houda,False,True,False
Houria,False,True,False
Hourig,False,True,False
Houssam,True,False,False
Houston,True,False,False
Hovhannes,True,False,False
Hovik,True,False,False
Hovo,True,False,False
Hovsep,True,False,False
Howard,True,False,False
Howell,True,False,False
Howie,True,False,False
Hoyt,True,False,False
Hozan,True,True,False
Hraban,True,False,False
Hrachya,True,False,False
Hrafn,True,False,False
Hrafnhildr,False,True,False
Hrafnhildur,False,True,False
Hrambert,True,False,False
Hranislav,True,False,False
Hrefna,False,True,False
Hreiðarr,True,False,False
Hreiðunn,False,True,False
Hrihoriy,True,False,False
Hristijan,True,False,False
Hristina,False,True,False
Hristiyan,True,False,False
Hristo,True,False,False
Hristofor,True,False,False
Hróaldr,True,False,False
Hróarr,True,False,False
Hrodebert,True,False,False
Hroderich,True,False,False
Hrodger,True,False,False
Hrodland,True,False,False
Hrodohaidis,False,True,False
Hrodperht,True,False,False
Hrodulf,True,False,False
Hrœrekr,True,False,False
Hrolf,True,False,False
Hrólfr,True,False,False
Hrönn,False,True,False
Hrǫnn,False,True,False
Hrǿríkr,True,False,False
Hroðgar,True,False,False
Hrothgar,True,False,False
Hróðgeirr,True,False,False
Hrōþiberhtaz,True,False,False
Hrōþigaizaz,True,False,False
Hrōþihildiz,False,True,False
Hrōþilandaz,True,False,False
Hroþireiks,True,False,False
Hrōþirīks,True,False,False
Hroþisinþs,True,False,False
Hrōþiwulfaz,True,False,False
Hroðulf,True,False,False
Hrothulf,True,False,False
Hróðulfr,True,False,False
Hróðvaldr,True,False,False
Hrotsuitha,False,True,False
Hruodnand,True,False,False
Hruodsuind,False,True,False
Hrvoje,True,False,False
Hryhoriy,True,False,False
Hua,True,True,False
Huan,True,True,False
Huang,True,True,False
Huangdi,True,False,False
Huanglong,True,False,False
Hubert,True,False,False
Hubertus,True,False,False
Hubrecht,True,False,False
Huck,True,False,False
Huckleberry,True,False,False
Huda,False,True,False
Hudde,True,False,False
Hudson,True,False,False
Huệ,False,True,False
Huey,True,False,False
Hug,True,False,False
Hugh,True,False,False
Hughard,True,False,False
Hughie,True,False,False
Hugleikr,True,False,False
Hugo,True,False,False
Hugubert,True,False,False
Hugues,True,False,False
Huguette,False,True,False
Huguo,True,False,False
Huhana,False,True,False
Hui,True,True,False
Huitzilopochtli,True,False,False
Huld,False,True,False
Hulda,False,True,False
Huldah,False,True,False
Hulderic,True,False,False
Hülya,False,True,False
Humaira,False,True,False
Humayra,False,True,False
Humbert,True,False,False
Humberto,True,False,False
Hümeyra,False,True,False
Humphrey,True,False,False
Humphry,True,False,False
Hunahpu,True,False,False
Hunbeorht,True,False,False
Hunberht,True,False,False
Hunfrid,True,False,False
Hùng,True,False,False
Hunor,True,False,False
Hunter,True,True,False
Hương,False,True,False
Hường,False,True,False
Huri,True,False,False
Hurik,False,True,False
Huriya,False,True,False
Huriyyah,False,True,False
Hürrem,False,True,False
Hursamundō,False,True,False
Hurşit,True,False,False
Husain,True,False,False
Husam,True,False,False
Husayn,True,False,False
Husein,True,False,False
Husên,True,False,False
Hüseyin,True,False,False
Hüseyn,True,False,False
Husna,False,True,False
Husni,True,False,False
Husniya,False,True,False
Hüsniye,False,True,False
Hüsnü,True,False,False
Hussain,True,False,False
Hussein,True,False,False
Hutaosa,False,True,False
Hut-Heru,False,True,False
Hữu,True,False,False
Huub,True,False,False
Huw,True,False,False
Huxley,True,False,False
Huy,True,False,False
Hvare Khshaeta,True,False,False
Hvare Xshaeta,True,False,False
Hwan,True,False,False
Hyacinth,True,True,False
Hyacintha,False,True,False
Hyacinthe,True,True,False
Hyacinthus,True,False,False
Hyakinthos,True,False,False
Hyam,True,False,False
Hyder,True,False,False
Hydra,False,True,False
Hye,True,False,False
Hye-Jin,False,True,False
Hyeon,True,True,False
Hyeon-Jeong,False,True,False
Hyeon-Ju,True,True,False
Hyeon-U,True,False,False
Hyginos,True,False,False
Hyginus,True,False,False
Hylda,False,True,False
Hyman,True,False,False
Hymie,True,False,False
Hynek,True,False,False
Hypatia,False,True,False
Hypatos,True,False,False
Hyperion,True,False,False
Hypnos,True,False,False
Hyram,True,False,False
Hyrum,True,False,False
Hyun,True,True,False
Hyun-Joo,True,True,False
Hyun-Jung,True,True,False
Hyun-Woo,True,False,False
Hywel,True,False,False
Iacchus,True,False,False
Iachin,True,False,False
Iacob,True,False,False
Iacobus,True,False,False
Iacomus,True,False,False
Iacopo,True,False,False
Iael,False,True,False
Iafeth,True,False,False
Iagan,True,False,False
Iago,True,False,False
Iah,True,False,False
Iahel,False,True,False
Iahmesu,True,True,False
Iain,True,False,False
Iair,True,False,False
Iairos,True,False,False
Iairus,True,False,False
Iakob,True,False,False
Iakobos,True,False,False
Iakopa,True,False,False
Iakovos,True,False,False
Iakovŭ,True,False,False
Ian,True,False,False
Iancu,True,False,False
Ianeira,False,True,False
Iantha,False,True,False
Ianthe,False,True,False
Ianto,True,False,False
Ianuarius,True,False,False
Ianus,True,False,False
Iapetos,True,False,False
Iapetus,True,False,False
Iapheth,True,False,False
Iara,False,True,False
Iared,True,False,False
Iaret,True,False,False
